voting_ID,MP_ID,voting,faction_id
1418123055,23,За,4
1418123055,24417,За,4
1418123055,24490,Відсутній,4
1418123055,50,За,4
1418123055,72,Не голосував,4
1418123055,81,За,4
1418123055,26303,За,4
1418123055,101,Відсутній,4
1418123055,19879,За,4
1418123055,21554,За,4
1418123055,131,Відсутній,4
1418123055,149,За,4
1418123055,172,Відсутній,4
1418123055,178,Відсутній,4
1418123055,21761,За,4
1418123055,19934,За,4
1418123055,23370,За,4
1418123055,259,Відсутній,4
1418123055,265,За,4
1418123055,275,Відсутній,4
1418123055,294,За,4
1418123055,23263,За,4
1418123055,305,За,4
1418123055,310,За,4
1418123055,314,Відсутній,4
1418123055,25050,За,4
1418123055,21311,За,4
1418123055,349,Відсутній,4
1418123055,25917,За,4
1418123055,21605,За,4
1418123055,22333,За,4
1418123055,402,Відсутній,4
1418123055,21965,За,4
1418123055,429,Відсутній,4
1418123055,22114,Відсутній,4
1418123055,25921,За,5
1418123055,25941,За,5
1418123055,25922,За,5
1418123055,25935,За,5
1418123055,25914,Відсутня,5
1418123055,25923,За,5
1418123055,25931,За,5
1418123055,25930,За,5
1418123055,25929,За,5
1418123055,25920,За,5
1418123055,25945,За,5
1418123055,25942,За,5
1418123055,25918,За,5
1418123055,25925,За,5
1418123055,25927,Не голосував,5
1418123055,25944,За,5
1418123055,25928,За,5
1418123055,25933,За,5
1418123055,25932,За,5
1418123055,20959,За,5
1418123055,25939,Відсутній,5
1418123055,23207,За,5
1418123055,25936,За,5
1418123055,25943,За,5
1418123055,25940,За,5
1418123055,25915,За,5
1418123055,25934,За,5
1418123055,25938,За,5
1418123055,25916,За,5
1418123055,25926,За,5
1418123055,25924,Відсутня,5
1418123055,25919,За,5
1418123055,21421,За,6
1418123055,24620,Не голосував,6
1418123055,24614,За,6
1418123055,24616,За,6
1418123055,21281,За,6
1418123055,24618,За,6
1418123055,18757,За,6
1418123055,24623,За,6
1418123055,24619,За,6
1418123055,21410,За,6
1418123055,18758,За,6
1418123055,20209,За,6
1418123055,18753,За,6
1418123055,232,За,6
1418123055,24613,За,6
1418123055,20061,За,6
1418123055,24615,За,6
1418123055,24622,За,6
1418123055,21629,За,6
1418123055,24621,За,6
1418123055,21009,Відсутній,6
1418123055,17209,За,6
1418123055,20,За,7
1418123055,37,Відсутній,7
1418123055,40,За,7
1418123055,77,За,7
1418123055,105,За,7
1418123055,128,За,7
1418123055,147,За,7
1418123055,166,За,7
1418123055,214,Не голосував,7
1418123055,217,За,7
1418123055,222,Відсутній,7
1418123055,242,Не голосував,7
1418123055,266,За,7
1418123055,269,Відсутній,7
1418123055,290,За,7
1418123055,323,За,7
1418123055,19980,За,7
1418123055,333,За,7
1418123055,404,Не голосував,7
1418123055,422,За,7
1418123055,1,За,8
1418123055,23820,За,8
1418123055,18440,Відсутній,8
1418123055,23759,За,8
1418123055,26676,За,8
1418123055,170,Відсутній,8
1418123055,18439,За,8
1418123055,188,За,8
1418123055,1683,Відсутній,8
1418123055,200,За,8
1418123055,21763,За,8
1418123055,280,За,8
1418123055,26677,За,8
1418123055,26673,Відсутня,8
1418123055,366,За,8
1418123055,382,За,8
1418123055,26675,За,8
1418123055,26674,Відсутня,8
1418123055,433,За,8
1418123055,21,За,9
1418123055,26,Відсутній,9
1418123055,30,За,9
1418123055,35,Відсутній,9
1418123055,75,Відсутній,9
1418123055,23508,За,9
1418123055,142,Відсутній,9
1418123055,150,За,9
1418123055,175,За,9
1418123055,177,За,9
1418123055,203,За,9
1418123055,284,Відсутній,9
1418123055,293,За,9
1418123055,326,За,9
1418123055,408,За,9
1418123055,430,За,9
1418123055,432,Не голосував,9
1418123055,443,За,9
1418123091,4,За,1
1418123091,26325,За,1
1418123091,7,За,1
1418123091,26315,За,1
1418123091,22417,За,1
1418123091,21635,За,1
1418123091,22542,За,1
1418123091,26326,За,1
1418123091,23868,Не голосував,1
1418123091,26331,За,1
1418123091,20495,За,1
1418123091,27,За,1
1418123091,26302,За,1
1418123091,19690,Відсутній,1
1418123091,23335,За,1
1418123091,22618,За,1
1418123091,21135,За,1
1418123091,23161,За,1
1418123091,26324,За,1
1418123091,19537,За,1
1418123091,71,Відсутня,1
1418123091,24213,За,1
1418123091,23449,За,1
1418123091,20598,За,1
1418123091,22474,За,1
1418123091,18363,За,1
1418123091,26327,За,1
1418123091,18445,За,1
1418123091,19992,За,1
1418123091,24349,За,1
1418123091,19183,За,1
1418123091,17474,За,1
1418123091,26317,За,1
1418123091,23730,Не голосував,1
1418123091,106,Відсутній,1
1418123091,19462,За,1
1418123091,24371,За,1
1418123091,20393,За,1
1418123091,16494,За,1
1418123091,115,За,1
1418123091,21990,За,1
1418123091,20431,Відсутній,1
1418123091,120,За,1
1418123091,24335,За,1
1418123091,22207,Утримався,1
1418123091,20569,За,1
1418123091,136,За,1
1418123091,26323,За,1
1418123091,26306,За,1
1418123091,151,Відсутня,1
1418123091,23673,За,1
1418123091,153,За,1
1418123091,162,Відсутній,1
1418123091,20536,За,1
1418123091,26329,Відсутня,1
1418123091,180,За,1
1418123091,26321,За,1
1418123091,182,За,1
1418123091,26316,Відсутній,1
1418123091,23307,За,1
1418123091,26311,За,1
1418123091,20589,За,1
1418123091,26314,За,1
1418123091,19818,Відсутній,1
1418123091,198,За,1
1418123091,18456,За,1
1418123091,22989,Відсутній,1
1418123091,24311,За,1
1418123091,21972,За,1
1418123091,204,За,1
1418123091,19364,За,1
1418123091,20376,За,1
1418123091,19288,За,1
1418123091,212,За,1
1418123091,19171,Відсутній,1
1418123091,23814,За,1
1418123091,26307,Відсутній,1
1418123091,18675,За,1
1418123091,20526,За,1
1418123091,22370,За,1
1418123091,26301,За,1
1418123091,20994,За,1
1418123091,20562,За,1
1418123091,19159,Не голосував,1
1418123091,26304,За,1
1418123091,19173,За,1
1418123091,247,За,1
1418123091,23252,За,1
1418123091,26330,За,1
1418123091,24146,За,1
1418123091,24108,За,1
1418123091,253,За,1
1418123091,19139,За,1
1418123091,23279,За,1
1418123091,26328,За,1
1418123091,26308,За,1
1418123091,22657,За,1
1418123091,26322,За,1
1418123091,279,За,1
1418123091,22288,За,1
1418123091,22097,Відсутній,1
1418123091,285,За,1
1418123091,26313,За,1
1418123091,295,За,1
1418123091,296,За,1
1418123091,300,За,1
1418123091,301,За,1
1418123091,307,За,1
1418123091,24189,За,1
1418123091,313,За,1
1418123091,317,За,1
1418123091,21822,За,1
1418123091,329,Відсутня,1
1418123091,21366,За,1
1418123091,24392,За,1
1418123091,338,За,1
1418123091,22401,За,1
1418123091,340,За,1
1418123091,19754,За,1
1418123091,26319,За,1
1418123091,18239,За,1
1418123091,368,За,1
1418123091,24051,За,1
1418123091,19150,За,1
1418123091,20904,За,1
1418123091,21379,За,1
1418123091,388,За,1
1418123091,389,За,1
1418123091,21649,За,1
1418123091,26318,За,1
1418123091,23598,За,1
1418123091,20635,Не голосував,1
1418123091,1886,За,1
1418123091,26312,За,1
1418123091,22571,Відсутній,1
1418123091,21154,За,1
1418123091,23406,За,1
1418123091,18234,За,1
1418123091,26320,За,1
1418123091,26309,За,1
1418123091,420,За,1
1418123091,1889,За,1
1418123091,24140,За,1
1418123091,26310,За,1
1418123091,18542,За,1
1418123091,20427,За,1
1418123091,19129,За,1
1418123091,20864,За,1
1418123091,22942,За,1
1418123091,18549,За,2
1418123091,18472,За,2
1418123091,25028,За,2
1418123091,18544,За,2
1418123091,23233,За,2
1418123091,49,За,2
1418123091,51,Відсутній,2
1418123091,25036,За,2
1418123091,60,За,2
1418123091,25034,За,2
1418123091,25035,За,2
1418123091,64,За,2
1418123091,25037,За,2
1418123091,22824,За,2
1418123091,25030,За,2
1418123091,18540,За,2
1418123091,89,За,2
1418123091,19228,За,2
1418123091,25032,За,2
1418123091,102,За,2
1418123091,109,Відсутній,2
1418123091,22442,За,2
1418123091,111,За,2
1418123091,116,За,2
1418123091,18546,За,2
1418123091,25052,За,2
1418123091,18464,За,2
1418123091,127,За,2
1418123091,18502,За,2
1418123091,18450,За,2
1418123091,145,За,2
1418123091,25039,За,2
1418123091,25042,За,2
1418123091,21022,За,2
1418123091,179,За,2
1418123091,18510,За,2
1418123091,18447,За,2
1418123091,24549,За,2
1418123091,25046,За,2
1418123091,25038,За,2
1418123091,18536,За,2
1418123091,18566,За,2
1418123091,25048,За,2
1418123091,22045,За,2
1418123091,1842,За,2
1418123091,21913,За,2
1418123091,25031,За,2
1418123091,18444,За,2
1418123091,25033,За,2
1418123091,18441,За,2
1418123091,227,За,2
1418123091,239,За,2
1418123091,25040,За,2
1418123091,19506,За,2
1418123091,20884,За,2
1418123091,308,За,2
1418123091,18498,За,2
1418123091,21342,За,2
1418123091,25047,За,2
1418123091,25041,Відсутній,2
1418123091,20801,За,2
1418123091,20068,За,2
1418123091,344,За,2
1418123091,18451,Відсутній,2
1418123091,18468,За,2
1418123091,25043,За,2
1418123091,18481,За,2
1418123091,18509,За,2
1418123091,25049,За,2
1418123091,18525,За,2
1418123091,25027,За,2
1418123091,25026,За,2
1418123091,25029,За,2
1418123091,22705,За,2
1418123091,393,За,2
1418123091,19644,За,2
1418123091,397,За,2
1418123091,399,За,2
1418123091,407,За,2
1418123091,20459,За,2
1418123091,431,За,2
1418123091,23016,Не голосував,3
1418123091,22,Не голосувала,3
1418123091,29,Відсутній,3
1418123091,24861,Не голосував,3
1418123091,24862,Не голосував,3
1418123091,67,Не голосував,3
1418123091,22012,Не голосував,3
1418123091,24868,Не голосував,3
1418123091,113,Не голосував,3
1418123091,24863,Відсутній,3
1418123091,114,Не голосував,3
1418123091,124,Не голосував,3
1418123091,140,Не голосував,3
1418123091,152,Не голосував,3
1418123091,24869,Не голосував,3
1418123091,20489,Не голосував,3
1418123091,24870,Не голосував,3
1418123091,17018,Не голосувала,3
1418123091,24865,Відсутній,3
1418123091,24867,Не голосував,3
1418123091,233,Проти,3
1418123091,243,Утримався,3
1418123091,246,Не голосував,3
1418123091,256,Не голосував,3
1418123091,263,Відсутній,3
1418123091,18592,Не голосував,3
1418123091,283,Відсутній,3
1418123091,24873,Не голосував,3
1418123091,445,Не голосував,3
1418123091,289,Відсутній,3
1418123091,24872,Відсутній,3
1418123091,297,Не голосував,3
1418123091,24871,Не голосував,3
1418123091,24864,Відсутній,3
1418123091,22353,Проти,3
1418123091,24866,Не голосував,3
1418123091,22195,Не голосував,3
1418123091,434,Не голосував,3
1418123091,24874,Не голосував,3
1418123091,437,Не голосував,3
1418123091,11,За,4
1418123091,17,Відсутній,4
1418123091,19,За,4
1418123091,19738,Не голосував,4
1418123091,18,Не голосував,4
1418123091,23,За,4
1418123091,24417,За,4
1418123091,24490,Відсутній,4
1418123091,50,За,4
1418123091,72,Не голосував,4
1418123091,81,За,4
1418123091,26303,За,4
1418123091,101,Відсутній,4
1418123091,19879,За,4
1418123091,21554,За,4
1418123091,131,Відсутній,4
1418123091,149,За,4
1418123091,172,Відсутній,4
1418123091,178,Відсутній,4
1418123091,21761,За,4
1418123091,19934,За,4
1418123091,23370,Відсутній,4
1418123091,259,Відсутній,4
1418123091,265,За,4
1418123091,275,Відсутній,4
1418123091,294,За,4
1418123091,23263,За,4
1418123091,305,За,4
1418123091,310,За,4
1418123091,314,Відсутній,4
1418123091,25050,За,4
1418123091,21311,За,4
1418123091,349,Відсутній,4
1418123091,25917,За,4
1418123091,21605,За,4
1418123091,22333,Не голосував,4
1418123091,402,Відсутній,4
1418123091,21965,За,4
1418123091,429,Відсутній,4
1418123091,22114,Відсутній,4
1418123091,25921,За,5
1418123091,25941,За,5
1418123091,25922,За,5
1418123091,25935,За,5
1418123091,25914,Відсутня,5
1418123091,25923,За,5
1418123091,25931,За,5
1418123091,25930,За,5
1418123091,25929,За,5
1418123091,25920,За,5
1418123091,25945,За,5
1418123091,25942,За,5
1418123091,25918,За,5
1418123091,25925,За,5
1418123091,25927,Не голосував,5
1418123091,25944,За,5
1418123091,25928,За,5
1418123091,25933,За,5
1418123091,25932,За,5
1418123091,20959,За,5
1418123091,25939,Відсутній,5
1418123091,23207,За,5
1418123091,25936,За,5
1418123091,25943,За,5
1418123091,25940,За,5
1418123091,25915,За,5
1418123091,25934,За,5
1418123091,25938,За,5
1418123091,25916,За,5
1418123091,25926,За,5
1418123091,25924,Відсутня,5
1418123091,25919,За,5
1418123091,21421,За,6
1418123091,24620,За,6
1418123091,24614,За,6
1418123091,24616,За,6
1418123091,21281,За,6
1418123091,24618,За,6
1418123091,18757,Не голосував,6
1418123091,24623,За,6
1418123091,24619,За,6
1418123091,21410,За,6
1418123091,18758,За,6
1418123091,20209,За,6
1418123091,18753,За,6
1418123091,232,За,6
1418123091,24613,За,6
1418123091,20061,За,6
1418123091,24615,За,6
1418123091,24622,За,6
1418123091,21629,За,6
1418123091,24621,За,6
1418123091,21009,Відсутній,6
1418123091,17209,За,6
1418123091,20,За,7
1418123091,37,Відсутній,7
1418123091,40,За,7
1418123091,77,Не голосував,7
1418123091,105,Не голосував,7
1418123091,128,За,7
1418123091,147,За,7
1418123091,166,Не голосував,7
1418123091,214,Не голосував,7
1418123091,217,Не голосував,7
1418123091,222,Відсутній,7
1418123091,242,Не голосував,7
1418123091,266,Не голосував,7
1418123091,269,Відсутній,7
1418123091,290,За,7
1418123091,323,За,7
1418123091,19980,За,7
1418123091,333,За,7
1418123091,404,Не голосував,7
1418123091,422,За,7
1418123091,1,За,8
1418123091,23820,За,8
1418123091,18440,Відсутній,8
1418123091,23759,За,8
1418123091,26676,За,8
1418123091,170,Відсутній,8
1418123091,18439,За,8
1418123091,188,За,8
1418123091,1683,Відсутній,8
1418123091,200,За,8
1418123091,21763,За,8
1418123091,280,За,8
1418123091,26677,За,8
1418123091,26673,Відсутня,8
1418123091,366,За,8
1418123091,382,За,8
1418123091,26675,За,8
1418123091,26674,Відсутня,8
1418123091,433,За,8
1418123091,21,Не голосував,9
1418123091,26,Відсутній,9
1418123091,30,За,9
1418123091,35,Відсутній,9
1418123091,75,Відсутній,9
1418123091,23508,За,9
1418123091,142,Відсутній,9
1418123091,150,За,9
1418123091,175,Не голосував,9
1418123091,177,За,9
1418123091,203,За,9
1418123091,284,Відсутній,9
1418123091,293,За,9
1418123091,326,За,9
1418123091,408,За,9
1418123091,430,За,9
1418123091,432,Не голосував,9
1418123091,443,За,9
1418293228,4,За,1
1418293228,26325,За,1
1418293228,7,За,1
1418293228,26315,За,1
1418293228,22417,За,1
1418293228,21635,За,1
1418293228,22542,За,1
1418293228,26326,За,1
1418293228,23868,За,1
1418293228,26331,За,1
1418293228,20495,За,1
1418293228,27,За,1
1418293228,26302,За,1
1418293228,19690,За,1
1418293228,23335,За,1
1418293228,22618,За,1
1418293228,21135,За,1
1418293228,23161,За,1
1418293228,26324,За,1
1418293228,19537,За,1
1418293228,71,За,1
1418293228,24213,За,1
1418293228,23449,За,1
1418293228,20598,За,1
1418293228,22474,За,1
1418293228,18363,За,1
1418293228,26327,За,1
1418293228,18445,Не голосував,1
1418293228,19992,За,1
1418293228,24349,За,1
1418293228,19183,За,1
1418293228,17474,За,1
1418293228,26317,За,1
1418293228,23730,Не голосував,1
1418293228,106,Відсутній,1
1418293228,19462,За,1
1418293228,24371,За,1
1418293228,20393,За,1
1418293228,16494,За,1
1418293228,115,За,1
1418293228,21990,За,1
1418293228,20431,За,1
1418293228,120,За,1
1418293228,24335,За,1
1418293228,22207,За,1
1418293228,20569,За,1
1418293228,136,За,1
1418293228,26323,За,1
1418293228,26306,За,1
1418293228,151,За,1
1418293228,23673,За,1
1418293228,153,За,1
1418293228,162,За,1
1418293228,20536,За,1
1418293228,26329,За,1
1418293228,180,За,1
1418293228,26321,За,1
1418293228,182,За,1
1418293228,26316,Відсутній,1
1418293228,23307,Відсутній,1
1418293228,26311,За,1
1418293228,20589,За,1
1418293228,26314,За,1
1418293228,19818,За,1
1418293228,198,За,1
1418293228,18456,За,1
1418293228,22989,Відсутній,1
1418293228,24311,За,1
1418293228,21972,За,1
1418293228,204,За,1
1418293228,19364,За,1
1418293228,20376,За,1
1418293228,19288,За,1
1418293228,212,За,1
1418293228,19171,За,1
1418293228,23814,За,1
1418293228,26307,Відсутній,1
1418293228,18675,За,1
1418293228,20526,Не голосував,1
1418293228,22370,За,1
1418293228,26301,Не голосував,1
1418293228,20994,За,1
1418293228,20562,За,1
1418293228,19159,За,1
1418293228,26304,За,1
1418293228,19173,За,1
1418293228,247,За,1
1418293228,23252,За,1
1418293228,26330,За,1
1418293228,24146,За,1
1418293228,24108,За,1
1418293228,253,За,1
1418293228,19139,За,1
1418293228,23279,За,1
1418293228,26328,За,1
1418293228,26308,За,1
1418293228,22657,За,1
1418293228,26322,За,1
1418293228,279,За,1
1418293228,22288,За,1
1418293228,22097,За,1
1418293228,285,За,1
1418293228,26313,За,1
1418293228,295,За,1
1418293228,296,За,1
1418293228,300,За,1
1418293228,301,За,1
1418293228,307,За,1
1418293228,24189,За,1
1418293228,313,За,1
1418293228,317,За,1
1418293228,21822,За,1
1418293228,329,За,1
1418293228,21366,За,1
1418293228,24392,За,1
1418293228,338,За,1
1418293228,22401,За,1
1418293228,340,За,1
1418293228,19754,За,1
1418293228,26319,За,1
1418293228,18239,За,1
1418293228,368,За,1
1418293228,24051,За,1
1418293228,19150,За,1
1418293228,20904,За,1
1418293228,21379,За,1
1418293228,388,За,1
1418293228,389,Не голосував,1
1418293228,21649,За,1
1418293228,26318,За,1
1418293228,23598,За,1
1418293228,20635,За,1
1418293228,1886,За,1
1418293228,26312,За,1
1418293228,22571,За,1
1418293228,21154,За,1
1418293228,23406,За,1
1418293228,18234,Відсутній,1
1418293228,26320,За,1
1418293228,26309,За,1
1418293228,420,За,1
1418293228,1889,За,1
1418293228,24140,За,1
1418293228,26310,За,1
1418293228,18542,За,1
1418293228,20427,За,1
1418293228,19129,За,1
1418293228,20864,За,1
1418293228,22942,За,1
1418293228,18549,За,2
1418293228,18472,За,2
1418293228,25028,За,2
1418293228,18544,За,2
1418293228,23233,За,2
1418293228,49,За,2
1418293228,51,Відсутній,2
1418293228,25036,За,2
1418293228,60,За,2
1418293228,25034,За,2
1418293228,25035,За,2
1418293228,64,За,2
1418293228,25037,За,2
1418293228,22824,За,2
1418293228,25030,За,2
1418293228,18540,За,2
1418293228,89,За,2
1418293228,19228,За,2
1418293228,25032,За,2
1418293228,102,За,2
1418293228,109,Відсутній,2
1418293228,22442,За,2
1418293228,111,За,2
1418293228,116,Відсутня,2
1418293228,18546,За,2
1418293228,25052,За,2
1418293228,18464,За,2
1418293228,127,Відсутній,2
1418293228,18502,Не голосувала,2
1418293228,18450,За,2
1418293228,145,Не голосував,2
1418293228,25039,За,2
1418293228,25042,За,2
1418293228,21022,За,2
1418293228,179,За,2
1418293228,18510,За,2
1418293228,18447,За,2
1418293228,24549,За,2
1418293228,25046,За,2
1418293228,25038,За,2
1418293228,18536,За,2
1418293228,18566,За,2
1418293228,25048,Не голосував,2
1418293228,22045,За,2
1418293228,1842,За,2
1418293228,21913,За,2
1418293228,25031,За,2
1418293228,18444,За,2
1418293228,25033,Відсутній,2
1418293228,18441,За,2
1418293228,227,За,2
1418293228,239,Не голосував,2
1418293228,25040,За,2
1418293228,19506,За,2
1418293228,20884,За,2
1418293228,308,За,2
1418293228,18498,За,2
1418293228,21342,За,2
1418293228,25047,За,2
1418293228,25041,За,2
1418293228,20801,За,2
1418293228,25050,За,2
1418293228,20068,За,2
1418293228,344,Відсутній,2
1418293228,18451,За,2
1418293228,18468,За,2
1418293228,25043,За,2
1418293228,18481,За,2
1418293228,18509,За,2
1418293228,25049,За,2
1418293228,18525,За,2
1418293228,25027,За,2
1418293228,25026,За,2
1418293228,22705,За,2
1418293228,25029,За,2
1418293228,393,За,2
1418293228,19644,За,2
1418293228,397,За,2
1418293228,399,За,2
1418293228,407,За,2
1418293228,20459,За,2
1418293228,431,Не голосував,2
1418293228,23016,За,3
1418293228,22,За,3
1418293228,29,Відсутній,3
1418293228,24861,За,3
1418293228,24862,За,3
1418293228,67,За,3
1418293228,22012,За,3
1418293228,24868,За,3
1418293228,113,За,3
1418293228,24863,За,3
1418293228,114,За,3
1418293228,124,За,3
1418293228,140,За,3
1418293228,152,За,3
1418293228,24869,Не голосував,3
1418293228,20489,За,3
1418293228,24870,За,3
1418293228,17018,За,3
1418293228,24865,Не голосував,3
1418293228,24867,Відсутній,3
1418293228,233,Відсутня,3
1418293228,243,За,3
1418293228,246,За,3
1418293228,256,За,3
1418293228,263,За,3
1418293228,18592,За,3
1418293228,283,За,3
1418293228,24873,Не голосував,3
1418293228,445,За,3
1418293228,289,Відсутній,3
1418293228,24872,За,3
1418293228,297,За,3
1418293228,24871,За,3
1418293228,24864,За,3
1418293228,22353,За,3
1418293228,24866,Не голосував,3
1418293228,22195,Не голосував,3
1418293228,434,За,3
1418293228,24874,За,3
1418293228,437,За,3
1418293228,11,За,4
1418293228,17,Відсутній,4
1418293228,19,За,4
1418293228,19738,За,4
1418293228,18,За,4
1418293228,23,За,4
1418293228,24417,За,4
1418293228,24490,Відсутній,4
1418293228,50,За,4
1418293228,72,Не голосував,4
1418293228,81,За,4
1418293228,26303,За,4
1418293228,101,Відсутній,4
1418293228,19879,За,4
1418293228,21554,За,4
1418293228,131,Відсутній,4
1418293228,149,За,4
1418293228,172,Відсутній,4
1418293228,178,Відсутній,4
1418293228,21761,За,4
1418293228,19934,За,4
1418293228,23370,За,4
1418293228,259,Відсутній,4
1418293228,265,За,4
1418293228,275,За,4
1418293228,294,За,4
1418293228,23263,За,4
1418293228,305,За,4
1418293228,310,Не голосував,4
1418293228,314,Відсутній,4
1418293228,21311,За,4
1418293228,349,Відсутній,4
1418293228,25917,За,4
1418293228,21605,Відсутній,4
1418293228,22333,За,4
1418293228,402,Відсутній,4
1418293228,21965,За,4
1418293228,429,Відсутній,4
1418293228,22114,За,4
1418293228,25921,За,5
1418293228,25941,За,5
1418293228,25922,Відсутня,5
1418293228,25935,За,5
1418293228,25914,Відсутня,5
1418293228,25923,За,5
1418293228,25931,За,5
1418293228,25930,За,5
1418293228,25929,За,5
1418293228,25920,За,5
1418293228,25945,За,5
1418293228,25942,За,5
1418293228,25918,За,5
1418293228,25925,За,5
1418293228,25927,За,5
1418293228,25944,За,5
1418293228,25928,За,5
1418293228,25933,За,5
1418293228,25932,За,5
1418293228,20959,За,5
1418293228,25939,За,5
1418293228,23207,За,5
1418293228,25936,За,5
1418293228,25943,За,5
1418293228,25940,За,5
1418293228,25915,За,5
1418293228,25934,За,5
1418293228,25938,За,5
1418293228,25916,За,5
1418293228,25926,Відсутній,5
1418293228,25924,За,5
1418293228,25919,За,5
1418293228,21421,За,6
1418293228,24620,За,6
1418293228,24614,За,6
1418293228,24616,За,6
1418293228,21281,За,6
1418293228,24618,За,6
1418293228,18757,За,6
1418293228,24623,За,6
1418293228,24619,За,6
1418293228,21410,За,6
1418293228,18758,За,6
1418293228,20209,За,6
1418293228,18753,За,6
1418293228,232,Не голосував,6
1418293228,24613,Відсутній,6
1418293228,20061,За,6
1418293228,24615,За,6
1418293228,24622,За,6
1418293228,21629,За,6
1418293228,24621,За,6
1418293228,21009,За,6
1418293228,17209,За,6
1418293228,20,За,7
1418293228,37,Відсутній,7
1418293228,40,За,7
1418293228,77,За,7
1418293228,105,Не голосував,7
1418293228,128,За,7
1418293228,147,За,7
1418293228,166,Відсутній,7
1418293228,214,За,7
1418293228,217,За,7
1418293228,222,Відсутній,7
1418293228,242,Відсутній,7
1418293228,266,Відсутній,7
1418293228,269,Відсутній,7
1418293228,290,За,7
1418293228,323,Відсутній,7
1418293228,19980,За,7
1418293228,333,Не голосував,7
1418293228,404,За,7
1418293228,422,За,7
1418293228,1,За,8
1418293228,23820,За,8
1418293228,18440,Відсутній,8
1418293228,23759,За,8
1418293228,26676,За,8
1418293228,170,За,8
1418293228,18439,За,8
1418293228,188,За,8
1418293228,1683,За,8
1418293228,200,За,8
1418293228,21763,За,8
1418293228,280,За,8
1418293228,26677,За,8
1418293228,26673,Відсутня,8
1418293228,366,За,8
1418293228,382,За,8
1418293228,26675,За,8
1418293228,26674,Відсутня,8
1418293228,433,За,8
1418293228,21,Не голосував,9
1418293228,26,За,9
1418293228,30,За,9
1418293228,35,Не голосував,9
1418293228,75,Відсутній,9
1418293228,23508,Не голосував,9
1418293228,142,Не голосував,9
1418293228,150,За,9
1418293228,175,За,9
1418293228,177,Не голосував,9
1418293228,203,За,9
1418293228,284,За,9
1418293228,293,За,9
1418293228,326,Не голосував,9
1418293228,408,Не голосував,9
1418293228,430,За,9
1418293228,432,Не голосував,9
1418293228,443,Не голосував,9
1418293320,4,За,1
1418293320,26325,За,1
1418293320,7,За,1
1418293320,26315,За,1
1418293320,22417,За,1
1418293320,21635,За,1
1418293320,22542,За,1
1418293320,26326,За,1
1418293320,23868,За,1
1418293320,26331,Не голосував,1
1418293320,20495,За,1
1418293320,27,За,1
1418293320,26302,Не голосувала,1
1418293320,19690,За,1
1418293320,23335,За,1
1418293320,22618,За,1
1418293320,21135,За,1
1418293320,23161,Не голосував,1
1418293320,26324,За,1
1418293320,19537,За,1
1418293320,71,За,1
1418293320,24213,За,1
1418293320,23449,За,1
1418293320,20598,За,1
1418293320,22474,За,1
1418293320,18363,За,1
1418293320,26327,За,1
1418293320,18445,За,1
1418293320,19992,За,1
1418293320,24349,За,1
1418293320,19183,За,1
1418293320,17474,За,1
1418293320,26317,За,1
1418293320,23730,За,1
1418293320,106,Відсутній,1
1418293320,19462,За,1
1418293320,24371,За,1
1418293320,20393,За,1
1418293320,16494,За,1
1418293320,115,За,1
1418293320,21990,За,1
1418293320,20431,За,1
1418293320,120,За,1
1418293320,24335,За,1
1418293320,22207,За,1
1418293320,20569,За,1
1418293320,136,За,1
1418293320,26323,За,1
1418293320,26306,За,1
1418293320,151,За,1
1418293320,23673,За,1
1418293320,153,За,1
1418293320,162,За,1
1418293320,20536,За,1
1418293320,26329,За,1
1418293320,180,За,1
1418293320,26321,За,1
1418293320,182,За,1
1418293320,26316,Відсутній,1
1418293320,23307,Відсутній,1
1418293320,26311,За,1
1418293320,20589,За,1
1418293320,26314,За,1
1418293320,19818,За,1
1418293320,198,За,1
1418293320,18456,За,1
1418293320,22989,Відсутній,1
1418293320,24311,За,1
1418293320,21972,За,1
1418293320,204,За,1
1418293320,19364,За,1
1418293320,20376,За,1
1418293320,19288,За,1
1418293320,212,За,1
1418293320,19171,За,1
1418293320,23814,За,1
1418293320,26307,Відсутній,1
1418293320,18675,За,1
1418293320,20526,Не голосував,1
1418293320,22370,За,1
1418293320,26301,Не голосував,1
1418293320,20994,За,1
1418293320,20562,За,1
1418293320,19159,За,1
1418293320,26304,За,1
1418293320,19173,Не голосував,1
1418293320,247,За,1
1418293320,23252,За,1
1418293320,26330,За,1
1418293320,24146,За,1
1418293320,24108,За,1
1418293320,253,За,1
1418293320,19139,За,1
1418293320,23279,За,1
1418293320,26328,За,1
1418293320,26308,За,1
1418293320,22657,За,1
1418293320,26322,За,1
1418293320,279,За,1
1418293320,22288,За,1
1418293320,22097,За,1
1418293320,285,За,1
1418293320,26313,За,1
1418293320,295,За,1
1418293320,296,За,1
1418293320,300,За,1
1418293320,301,За,1
1418293320,307,За,1
1418293320,24189,За,1
1418293320,313,Не голосував,1
1418293320,317,За,1
1418293320,21822,За,1
1418293320,329,За,1
1418293320,21366,За,1
1418293320,24392,За,1
1418293320,338,За,1
1418293320,22401,За,1
1418293320,340,За,1
1418293320,19754,За,1
1418293320,26319,За,1
1418293320,18239,За,1
1418293320,368,За,1
1418293320,24051,За,1
1418293320,19150,За,1
1418293320,20904,За,1
1418293320,21379,За,1
1418293320,388,За,1
1418293320,389,Не голосував,1
1418293320,21649,За,1
1418293320,26318,За,1
1418293320,23598,За,1
