voting_ID,faction_ID,for,against,abstain,did_not_vote,absent
1419507916,8,0,14,1,2,2
1419507916,9,0,14,0,3,1
1419509260,1,107,0,1,25,17
1419509260,2,17,1,0,54,10
1419509260,3,0,0,0,30,10
1419509260,4,8,0,1,20,10
1419509260,5,26,0,0,6,0
1419509260,6,2,0,0,17,3
1419509260,7,0,3,0,9,8
1419509260,8,15,0,0,0,4
1419509260,9,0,0,0,17,1
1419509329,1,114,0,1,19,16
1419509329,2,4,1,0,74,3
1419509329,3,0,0,0,30,10
1419509329,4,6,1,2,20,10
1419509329,5,30,0,0,2,0
1419509329,6,1,1,0,17,3
1419509329,7,0,0,0,13,7
1419509329,8,15,0,0,0,4
1419509329,9,0,0,0,17,1
1419509902,1,111,0,2,20,17
1419509902,2,78,0,0,3,1
1419509902,3,0,3,0,26,11
1419509902,4,5,3,0,21,10
1419509902,5,30,0,0,2,0
1419509902,6,17,0,0,2,3
1419509902,7,0,7,0,6,7
1419509902,8,16,0,0,1,2
1419509902,9,0,1,0,15,2
1419514386,1,8,36,13,70,23
1419514386,2,76,1,0,4,1
1419514386,3,0,14,0,9,17
1419514386,4,2,14,2,4,17
1419514386,5,0,3,0,26,3
1419514386,6,0,17,0,1,4
1419514386,7,0,9,0,2,9
1419514386,8,0,14,0,3,2
1419514386,9,0,10,0,7,1
1419514438,1,119,0,1,12,18
1419514438,2,77,0,0,4,1
1419514438,3,0,0,0,23,17
1419514438,4,4,7,2,10,16
1419514438,5,29,0,0,1,2
1419514438,6,14,0,0,4,4
1419514438,7,0,6,3,3,8
1419514438,8,1,0,0,16,2
1419514438,9,14,0,0,3,1
1419515673,1,71,3,5,51,20
1419515673,2,75,0,1,5,1
1419515673,3,0,5,0,22,13
1419515673,4,3,3,1,11,21
1419515673,5,0,1,0,29,2
1419515673,6,0,1,0,17,4
1419515673,7,0,1,0,7,12
1419515673,8,0,1,0,16,2
1419515673,9,0,0,1,12,5
1419515706,1,122,1,1,8,18
1419515706,2,79,0,0,2,1
1419515706,3,0,3,0,24,13
1419515706,4,14,0,2,7,16
1419515706,5,27,1,0,2,2
1419515706,6,17,0,0,1,4
1419515706,7,0,0,1,7,12
1419515706,8,16,0,0,1,2
1419515706,9,0,0,2,11,5
1419515743,1,114,0,2,16,18
1419515743,2,79,0,0,2,1
1419515743,3,7,2,0,18,13
1419515743,4,18,0,0,5,16
1419515743,5,29,0,0,1,2
1419515743,6,17,0,0,1,4
1419515743,7,1,0,0,7,12
1419515743,8,16,0,0,1,2
1419515743,9,7,0,0,6,5
1419516395,1,3,24,11,87,25
1419516395,2,74,0,0,7,1
1419516395,3,0,7,0,20,13
1419516395,4,8,2,2,9,18
1419516395,5,1,1,0,28,2
1419516395,6,15,0,0,3,4
1419516395,7,0,0,0,3,17
1419516395,8,0,10,0,7,2
1419516395,9,0,3,1,11,3
1419516664,1,88,3,5,33,21
1419516664,2,79,0,0,2,1
1419516664,3,0,3,0,24,13
1419516664,4,13,0,0,8,18
1419516664,5,15,1,0,14,2
1419516664,6,18,0,0,0,4
1419516664,7,1,0,0,2,17
1419516664,8,0,2,5,10,2
1419516664,9,0,1,1,14,2
1419516688,1,105,5,4,16,20
1419516688,2,80,0,0,1,1
1419516688,3,0,2,0,25,13
1419516688,4,13,0,0,7,19
1419516688,5,17,0,0,13,2
1419516688,6,18,0,0,0,4
1419516688,7,1,0,0,2,17
1419516688,8,0,0,3,14,2
1419516688,9,0,0,1,15,2
1419517764,1,94,2,11,24,19
1419517764,2,77,0,0,4,1
1419517764,3,0,3,0,23,14
1419517764,4,12,2,2,8,15
1419517764,5,18,0,1,10,3
1419517764,6,19,0,0,0,3
1419517764,7,1,0,0,1,18
1419517764,8,0,0,7,10,2
1419517764,9,0,0,1,13,4
1419517796,1,109,1,7,15,18
1419517796,2,78,0,0,3,1
1419517796,3,1,1,0,24,14
1419517796,4,12,1,1,10,15
1419517796,5,23,0,0,6,3
1419517796,6,19,0,0,0,3
1419517796,7,1,0,0,1,18
1419517796,8,0,0,2,15,2
1419517796,9,0,0,0,15,3
1419517817,1,104,0,11,17,18
1419517817,2,76,0,0,5,1
1419517817,3,0,3,0,23,14
1419517817,4,14,0,1,9,15
1419517817,5,23,0,2,4,3
1419517817,6,19,0,0,0,3
1419517817,7,1,0,0,1,18
1419517817,8,0,0,8,9,2
1419517817,9,0,0,1,14,3
1419517929,1,98,1,7,23,21
1419517929,2,77,0,0,4,1
1419517929,3,0,1,0,26,13
1419517929,4,10,0,2,12,15
1419517929,5,18,1,1,9,3
1419517929,6,18,0,0,0,4
1419517929,7,1,1,0,0,18
1419517929,8,0,0,4,13,2
1419517929,9,0,0,0,16,2
1419517971,1,108,1,6,15,20
1419517971,2,81,0,0,0,1
1419517971,3,0,1,0,26,13
1419517971,4,10,0,1,13,15
1419517971,5,21,0,0,8,3
1419517971,6,19,0,0,0,3
1419517971,7,1,1,0,0,18
1419517971,8,0,1,0,16,2
1419517971,9,0,0,0,16,2
1419517997,1,106,2,10,13,19
1419517997,2,79,0,0,1,2
1419517997,3,0,1,0,26,13
1419517997,4,11,0,2,11,15
1419517997,5,21,0,1,7,3
1419517997,6,18,0,1,0,3
1419517997,7,1,1,0,1,17
1419517997,8,0,0,8,8,3
1419517997,9,0,0,1,15,2
1419519283,1,113,0,2,17,18
1419519283,2,78,0,0,3,1
1419519283,3,0,2,0,21,17
1419519283,4,7,5,0,13,14
1419519283,5,22,0,0,7,3
1419519283,6,18,0,0,1,3
1419519283,7,3,0,0,0,17
1419519283,8,2,0,0,13,4
1419519283,9,1,0,0,14,3
1419519376,1,109,0,2,23,16
1419519376,2,73,0,0,8,1
1419519376,3,4,1,0,18,17
1419519376,4,3,0,2,21,13
1419519376,5,12,0,0,17,3
1419519376,6,17,0,0,1,4
1419519376,7,0,0,0,2,18
1419519376,8,14,0,0,2,3
1419519376,9,8,0,0,8,2
1419519443,1,121,0,1,12,16
1419519443,2,75,0,0,6,1
1419519443,3,0,0,0,22,18
1419519443,4,6,0,2,17,14
1419519443,5,21,0,1,7,3
1419519443,6,16,0,0,2,4
1419519443,7,1,0,0,1,18
1419519443,8,15,0,0,1,3
1419519443,9,8,0,0,8,2
1419520407,1,107,0,3,19,21
1419520407,2,77,1,1,2,1
1419520407,3,5,0,0,16,19
1419520407,4,23,0,0,3,13
1419520407,5,29,0,0,0,3
1419520407,6,18,0,0,1,3
1419520407,7,3,0,0,0,17
1419520407,8,15,0,0,1,3
1419520407,9,10,0,0,5,3
1419521895,1,111,0,2,22,15
1419521895,2,77,0,1,3,1
1419521895,3,10,0,0,6,24
1419521895,4,17,0,2,6,14
1419521895,5,26,0,0,4,2
1419521895,6,0,0,3,15,4
1419521895,7,1,1,0,1,17
1419521895,8,14,0,0,3,2
1419521895,9,10,0,0,5,3
1419522107,1,119,0,0,13,18
1419522107,2,77,0,0,4,1
1419522107,3,0,0,0,16,24
1419522107,4,25,0,0,1,13
1419522107,5,29,0,0,1,2
1419522107,6,15,0,0,3,4
1419522107,7,2,0,0,1,17
1419522107,8,15,0,0,2,2
1419522107,9,10,0,0,5,3
1419522792,1,85,0,2,43,20
1419522792,2,74,0,0,7,1
1419522792,3,2,0,0,12,26
1419522792,4,5,0,0,18,16
1419522792,5,25,0,1,2,4
1419522792,6,0,17,0,1,4
1419522792,7,1,0,0,2,17
1419522792,8,0,1,0,16,2
1419522792,9,4,1,0,8,5
1419523448,1,102,0,1,27,20
1419523448,2,75,0,0,6,1
1419523448,3,0,0,2,14,24
1419523448,4,16,1,2,5,15
1419523448,5,26,0,0,4,2
1419523448,6,14,0,0,4,4
1419523448,7,2,0,0,0,18
1419523448,8,14,0,0,3,2
1419523448,9,2,1,0,9,6
1419524305,1,97,0,1,31,21
1419524305,2,65,0,0,16,1
1419524305,3,7,0,0,9,24
1419524305,4,20,0,0,3,16
1419524305,5,26,0,0,4,2
1419524305,6,16,0,0,2,4
1419524305,7,1,0,0,0,19
1419524305,8,15,0,0,2,2
1419524305,9,5,0,0,5,8
1419524511,1,102,0,0,24,24
1419524511,2,68,0,0,11,3
1419524511,3,8,0,0,8,24
1419524511,4,21,0,0,2,16
1419524511,5,24,0,1,4,3
1419524511,6,17,0,0,1,4
1419524511,7,1,0,0,0,19
1419524511,8,15,0,0,2,2
1419524511,9,1,0,0,8,9
1419524730,1,111,0,0,15,24
1419524730,2,77,0,0,3,2
1419524730,3,0,4,0,12,24
1419524730,4,11,0,0,11,17
1419524730,5,27,0,0,3,2
1419524730,6,17,0,0,1,4
1419524730,7,0,0,0,0,20
1419524730,8,14,0,0,3,2
1419524730,9,1,0,0,6,11
1419524988,1,105,0,1,20,24
1419524988,2,75,0,0,5,2
1419524988,3,0,2,0,13,25
1419524988,4,20,0,0,2,17
1419524988,5,27,0,0,3,2
1419524988,6,18,0,0,0,4
1419524988,7,1,0,0,0,19
1419524988,8,14,0,0,3,2
1419524988,9,6,0,0,4,8
1419525796,1,111,0,1,13,25
1419525796,2,75,0,0,5,2
1419525796,3,8,0,0,3,29
1419525796,4,13,0,0,8,18
1419525796,5,28,1,0,1,2
1419525796,6,9,0,0,9,4
1419525796,7,0,0,1,0,19
1419525796,8,15,0,0,2,2
1419525796,9,5,1,0,7,5
1419526341,1,100,3,3,13,31
1419526341,2,77,0,0,3,2
1419526341,3,4,0,0,7,29
1419526341,4,18,0,0,1,20
1419526341,5,27,0,1,2,2
1419526341,6,18,0,0,0,4
1419526341,7,1,0,0,0,19
1419526341,8,16,0,0,1,2
1419526341,9,8,0,0,1,9
1419526557,1,83,3,4,33,27
1419526557,2,75,0,0,3,4
1419526557,3,0,0,0,8,32
1419526557,4,3,0,0,13,23
1419526557,5,0,2,0,28,2
1419526557,6,17,0,0,1,4
1419526557,7,0,0,0,0,20
1419526557,8,0,0,0,17,2
1419526557,9,5,0,0,4,9
1419526814,1,78,2,2,37,31
1419526814,2,74,0,0,5,3
1419526814,3,0,0,0,9,31
1419526814,4,4,0,0,11,24
1419526814,5,0,3,0,27,2
1419526814,6,15,0,0,2,5
1419526814,7,0,0,0,0,20
1419526814,8,0,0,0,17,2
1419526814,9,2,0,0,8,8
1419526924,1,107,0,1,13,29
1419526924,2,4,0,1,72,5
1419526924,3,0,0,0,7,33
1419526924,4,15,0,0,2,22
1419526924,5,30,0,0,0,2
1419526924,6,16,0,0,1,5
1419526924,7,1,0,0,0,19
1419526924,8,15,0,0,2,2
1419526924,9,1,0,0,5,12
1419526971,1,106,0,2,12,30
1419526971,2,0,0,0,76,6
1419526971,3,0,0,0,7,33
1419526971,4,16,0,0,1,22
1419526971,5,29,0,0,0,3
1419526971,6,17,0,0,0,5
1419526971,7,1,0,0,0,19
1419526971,8,16,0,0,1,2
1419526971,9,4,0,0,2,12
1419527133,1,109,1,0,10,30
1419527133,2,65,0,0,14,3
1419527133,3,0,0,0,7,33
1419527133,4,7,0,0,7,25
1419527133,5,26,0,0,2,4
1419527133,6,1,0,0,16,5
1419527133,7,1,0,0,0,19
1419527133,8,14,0,0,3,2
1419527133,9,5,0,0,1,12
1419761685,1,122,0,0,12,16
1419761685,2,76,0,0,4,2
1419761685,3,1,0,0,26,13
1419761685,4,18,0,0,3,18
1419761685,5,2,1,1,24,4
1419761685,6,17,0,0,5,0
1419761685,7,5,0,0,7,8
1419761685,8,14,0,0,2,3
1419761685,9,0,0,0,17,1
1419761724,1,119,0,0,16,15
1419761724,2,77,0,0,3,2
1419761724,3,0,5,1,23,11
1419761724,4,18,0,0,3,18
1419761724,5,29,0,0,0,3
1419761724,6,17,0,0,5,0
1419761724,7,5,0,0,7,8
1419761724,8,16,0,0,0,3
1419761724,9,0,0,0,17,1
1419761761,1,125,0,0,10,15
1419761761,2,75,0,0,5,2
1419761761,3,0,1,1,27,11
1419761761,4,16,0,0,5,18
1419761761,5,22,0,1,6,3
1419761761,6,17,0,0,5,0
1419761761,7,2,0,0,10,8
1419761761,8,15,0,0,1,3
1419761761,9,0,0,0,17,1
1419761938,1,110,0,2,23,15
1419761938,2,77,0,0,3,2
1419761938,3,0,1,1,27,11
1419761938,4,17,0,1,3,18
1419761938,5,28,0,1,0,3
1419761938,6,17,0,0,5,0
1419761938,7,5,0,0,7,8
1419761938,8,16,0,0,0,3
1419761938,9,0,0,0,17,1
1419761962,1,111,0,1,24,14
1419761962,2,76,0,0,4,2
1419761962,3,0,0,1,28,11
1419761962,4,17,0,1,3,18
1419761962,5,29,0,0,0,3
1419761962,6,15,0,0,7,0
1419761962,7,1,0,0,11,8
1419761962,8,16,0,0,0,3
1419761962,9,0,0,0,17,1
1419761988,1,116,0,1,18,15
1419761988,2,78,0,0,2,2
1419761988,3,0,0,1,28,11
1419761988,4,17,0,1,3,18
1419761988,5,29,0,0,0,3
1419761988,6,17,0,0,5,0
1419761988,7,1,0,0,11,8
1419761988,8,16,0,0,0,3
1419761988,9,0,0,0,17,1
1419762010,1,114,0,1,20,15
1419762010,2,79,0,0,1,2
1419762010,3,0,0,1,28,11
1419762010,4,17,0,1,3,18
1419762010,5,29,0,0,0,3
1419762010,6,17,0,0,5,0
1419762010,7,1,0,0,11,8
1419762010,8,16,0,0,0,3
1419762010,9,0,0,0,17,1
1419762079,1,119,0,1,14,16
1419762079,2,80,0,0,0,2
1419762079,3,1,3,2,23,11
1419762079,4,8,5,1,7,18
1419762079,5,26,0,0,3,3
1419762079,6,17,0,0,5,0
1419762079,7,4,0,0,8,8
1419762079,8,14,0,0,2,3
1419762079,9,0,0,0,17,1
1419763267,1,118,1,0,15,16
1419763267,2,77,0,0,4,1
1419763267,3,0,6,0,23,11
1419763267,4,17,0,0,4,18
1419763267,5,26,0,0,2,4
1419763267,6,17,0,0,5,0
1419763267,7,2,0,3,8,7
1419763267,8,15,0,0,1,3
1419763267,9,11,0,0,5,2
1419763614,1,123,0,0,13,14
1419763614,2,79,0,0,2,1
1419763614,3,14,0,0,15,11
1419763614,4,15,0,0,6,18
1419763614,5,27,0,0,1,4
1419763614,6,16,0,0,6,0
1419763614,7,9,0,0,4,7
1419763614,8,16,0,0,0,3
1419763614,9,11,0,0,5,2
1419763815,1,122,0,0,14,14
1419763815,2,80,0,0,0,2
1419763815,3,18,0,0,11,11
1419763815,4,16,0,0,5,18
1419763815,5,27,0,1,0,4
1419763815,6,17,0,0,5,0
1419763815,7,8,0,0,5,7
1419763815,8,15,0,0,1,3
1419763815,9,10,0,0,6,2
1419764201,1,111,0,0,25,14
1419764201,2,79,0,1,1,1
1419764201,3,18,0,0,11,11
1419764201,4,19,0,0,2,18
1419764201,5,27,0,0,1,4
1419764201,6,17,0,0,5,0
1419764201,7,8,0,0,5,7
1419764201,8,16,0,0,0,3
1419764201,9,9,0,0,7,2
1419764550,1,53,6,4,69,18
1419764550,2,75,0,0,6,1
1419764550,3,2,0,1,25,12
1419764550,4,12,0,0,9,18
1419764550,5,2,3,2,21,4
1419764550,6,0,0,0,22,0
1419764550,7,2,0,0,11,7
1419764550,8,0,0,0,15,4
1419764550,9,2,0,0,14,2
1419764604,1,41,1,4,87,17
1419764604,2,80,0,0,1,1
1419764604,3,3,0,0,27,10
1419764604,4,12,0,0,9,18
1419764604,5,1,0,1,26,4
1419764604,6,3,0,0,19,0
1419764604,7,1,0,0,12,7
1419764604,8,2,0,0,13,4
1419764604,9,2,0,0,14,2
1419764628,1,35,0,8,90,17
1419764628,2,79,0,0,2,1
1419764628,3,1,1,2,26,10
1419764628,4,12,0,0,9,18
1419764628,5,4,0,0,24,4
1419764628,6,0,0,0,22,0
1419764628,7,1,0,0,12,7
1419764628,8,2,0,0,13,4
1419764628,9,3,0,0,13,2
1419764715,1,38,1,10,82,19
1419764715,2,1,0,0,79,2
1419764715,3,20,0,0,10,10
1419764715,4,3,0,1,17,18
1419764715,5,9,1,0,18,4
1419764715,6,1,0,0,21,0
1419764715,7,7,0,0,6,7
1419764715,8,14,0,0,1,4
1419764715,9,2,0,0,14,2
1419764757,1,98,3,5,26,18
1419764757,2,80,0,0,1,1
1419764757,3,19,0,0,11,10
1419764757,4,19,0,0,2,18
1419764757,5,25,2,0,1,4
1419764757,6,17,0,0,5,0
1419764757,7,7,0,0,6,7
1419764757,8,14,0,1,0,4
1419764757,9,11,0,0,5,2
1419799242,1,105,0,1,21,23
1419799242,2,71,0,0,9,2
1419799242,3,6,1,0,16,17
1419799242,4,11,0,0,10,18
1419799242,5,22,0,0,4,6
1419799242,6,17,0,0,4,1
1419799242,7,1,0,0,7,12
1419799242,8,14,0,0,2,3
1419799242,9,2,0,0,14,2
1419800791,1,88,3,2,34,23
1419800791,2,80,0,0,0,2
1419800791,3,0,17,0,9,14
1419800791,4,4,10,0,7,18
1419800791,5,2,2,0,25,3
1419800791,6,19,0,0,2,1
1419800791,7,0,1,0,7,12
1419800791,8,11,0,0,5,3
1419800791,9,0,6,0,9,3
1419800988,1,105,1,2,23,19
1419800988,2,79,0,0,1,2
1419800988,3,0,14,0,11,15
1419800988,4,6,8,1,6,18
1419800988,5,27,0,2,0,3
1419800988,6,18,0,0,3,1
1419800988,7,0,1,1,6,12
1419800988,8,15,0,0,0,4
1419800988,9,0,4,0,11,3
1419801417,1,116,2,0,13,19
1419801417,2,80,0,0,1,1
1419801417,3,0,10,0,15,15
1419801417,4,12,4,2,3,18
1419801417,5,21,0,5,3,3
1419801417,6,18,0,0,3,1
1419801417,7,0,0,1,7,12
1419801417,8,9,1,1,4,4
1419801417,9,0,0,0,13,5
1419801463,1,122,1,0,9,18
1419801463,2,80,0,0,1,1
1419801463,3,0,8,0,17,15
1419801463,4,13,1,2,5,18
1419801463,5,20,0,5,4,3
1419801463,6,18,0,0,3,1
1419801463,7,0,0,1,7,12
1419801463,8,10,0,2,3,4
1419801463,9,0,0,0,14,4
1419801943,1,107,1,4,19,19
1419801943,2,80,0,0,1,1
1419801943,3,0,8,0,17,15
1419801943,4,4,11,1,4,19
1419801943,5,21,1,1,6,3
1419801943,6,18,0,0,3,1
1419801943,7,0,1,0,7,12
1419801943,8,1,2,1,11,4
1419801943,9,0,4,0,10,4
1419802189,1,123,0,0,10,17
1419802189,2,81,0,0,0,1
1419802189,3,0,9,0,15,16
1419802189,4,14,3,0,3,19
1419802189,5,27,0,0,2,3
1419802189,6,18,0,0,3,1
1419802189,7,0,0,0,8,12
1419802189,8,15,0,0,0,4
1419802189,9,1,0,0,11,6
1419802312,1,104,2,4,16,24
1419802312,2,76,1,0,4,1
1419802312,3,1,1,0,20,18
1419802312,4,17,0,0,3,19
1419802312,5,29,0,0,0,3
1419802312,6,19,0,0,2,1
1419802312,7,3,0,0,5,12
1419802312,8,15,0,0,0,4
1419802312,9,7,0,0,5,6
1419814762,1,108,1,1,18,22
1419814762,2,78,0,0,1,3
1419814762,3,0,7,0,17,16
1419814762,4,4,9,0,5,21
1419814762,5,26,1,0,3,2
1419814762,6,16,0,0,5,1
1419814762,7,0,0,0,7,13
1419814762,8,0,2,0,12,5
1419814762,9,0,0,0,3,15
1419815310,1,127,0,0,2,21
1419815310,2,78,0,0,1,3
1419815310,3,0,9,0,17,14
1419815310,4,6,0,1,11,21
1419815310,5,30,0,0,0,2
1419815310,6,16,0,0,5,1
1419815310,7,1,0,0,6,13
1419815310,8,15,0,0,1,3
1419815310,9,0,0,0,3,15
1419816280,1,115,1,1,8,25
1419816280,2,78,0,0,1,3
1419816280,3,0,10,0,16,14
1419816280,4,3,8,3,3,22
1419816280,5,28,0,1,1,2
1419816280,6,17,0,0,4,1
1419816280,7,0,0,1,6,13
1419816280,8,15,0,1,0,3
1419816280,9,0,0,0,1,17
1419816794,1,121,1,2,2,24
1419816794,2,79,0,0,0,3
1419816794,3,0,10,0,15,15
1419816794,4,7,0,3,8,21
1419816794,5,27,0,1,2,2
1419816794,6,17,0,0,4,1
1419816794,7,1,0,0,6,13
1419816794,8,16,0,0,0,3
1419816794,9,0,0,0,1,17
1419825620,1,9,41,11,61,28
1419825620,2,0,4,2,74,2
1419825620,3,0,0,0,23,17
1419825620,4,10,1,1,4,23
1419825620,5,29,0,0,1,2
1419825620,6,0,1,0,20,1
1419825620,7,1,0,0,6,13
1419825620,8,15,0,0,1,3
1419825620,9,0,0,0,1,17
1419827047,1,120,1,2,9,18
1419827047,2,81,0,0,0,1
1419827047,3,0,17,0,8,15
1419827047,4,5,7,1,4,22
1419827047,5,10,2,4,14,2
1419827047,6,17,0,0,4,1
1419827047,7,0,0,0,7,13
1419827047,8,0,0,2,13,4
1419827047,9,0,0,0,1,17
1419827229,1,112,0,0,10,28
1419827229,2,78,0,0,2,2
1419827229,3,0,0,0,0,40
1419827229,4,5,0,0,9,25
1419827229,5,14,0,0,10,8
1419827229,6,16,0,0,4,2
1419827229,7,0,0,0,7,13
1419827229,8,3,0,0,11,5
1419827229,9,0,0,0,1,17
1421145841,1,108,0,0,16,26
1421145841,2,65,0,0,13,4
1421145841,3,1,0,0,30,9
1421145841,4,14,0,0,15,10
1421145841,5,27,0,0,1,4
1421145841,6,16,0,0,4,2
1421145841,7,8,0,0,7,5
1421145841,8,15,0,0,0,4
1421145841,9,2,0,0,13,3
1421148385,1,121,0,1,4,24
1421148385,2,70,0,0,7,5
1421148385,3,0,2,0,27,11
1421148385,4,14,0,8,8,9
1421148385,5,27,0,0,1,4
1421148385,6,15,0,0,5,2
1421148385,7,16,0,0,2,2
1421148385,8,14,0,0,0,5
1421148385,9,11,0,0,4,3
1421148438,1,98,0,5,22,25
1421148438,2,75,0,0,2,5
1421148438,3,0,0,1,27,12
1421148438,4,12,0,7,9,11
1421148438,5,27,0,0,1,4
1421148438,6,16,0,0,4,2
1421148438,7,1,0,0,15,4
1421148438,8,16,0,0,0,3
1421148438,9,1,0,4,10,3
1421148491,1,34,0,17,72,27
1421148491,2,33,0,0,43,6
1421148491,3,0,1,1,26,12
1421148491,4,3,0,1,22,13
1421148491,5,0,0,0,28,4
1421148491,6,16,0,0,4,2
1421148491,7,0,0,0,17,3
1421148491,8,16,0,0,0,3
1421148491,9,0,0,2,13,3
1421148940,1,116,0,1,5,28
1421148940,2,72,0,1,4,5
1421148940,3,12,0,0,9,19
1421148940,4,22,0,0,4,13
1421148940,5,27,0,0,1,4
1421148940,6,16,0,0,4,2
1421148940,7,12,0,0,4,4
1421148940,8,16,0,0,0,3
1421148940,9,11,0,0,4,3
1421148968,1,118,0,0,4,28
1421148968,2,74,0,0,3,5
1421148968,3,12,0,0,9,19
1421148968,4,22,0,0,4,13
1421148968,5,27,0,0,1,4
1421148968,6,16,0,0,2,4
1421148968,7,10,0,0,6,4
1421148968,8,16,0,0,0,3
1421148968,9,11,0,0,4,3
1421149353,1,111,0,0,7,32
1421149353,2,67,0,0,9,6
1421149353,3,0,3,1,15,21
1421149353,4,13,0,7,5,14
1421149353,5,26,0,1,1,4
1421149353,6,16,0,0,5,1
1421149353,7,9,0,0,4,7
1421149353,8,14,0,0,2,3
1421149353,9,11,0,0,3,4
1421149951,1,101,0,1,17,31
1421149951,2,64,0,0,13,5
1421149951,3,9,0,0,12,19
1421149951,4,18,0,0,7,14
1421149951,5,27,0,0,1,4
1421149951,6,17,0,0,4,1
1421149951,7,9,0,0,3,8
1421149951,8,15,0,0,1,3
1421149951,9,10,0,0,5,3
1421150385,1,101,0,0,19,30
1421150385,2,67,0,0,10,5
1421150385,3,0,1,1,19,19
1421150385,4,8,6,0,11,14
1421150385,5,23,0,0,5,4
1421150385,6,14,0,0,7,1
1421150385,7,8,0,0,4,8
1421150385,8,14,0,0,2,3
1421150385,9,1,0,0,10,7
1421153068,1,75,0,1,38,36
1421153068,2,54,0,0,23,5
1421153068,3,0,0,0,24,16
1421153068,4,6,7,0,8,18
1421153068,5,11,0,1,12,8
1421153068,6,14,0,0,7,1
1421153068,7,2,0,0,8,10
1421153068,8,10,0,0,6,3
1421153068,9,2,0,0,9,7
1421153739,1,96,0,0,21,33
1421153739,2,74,0,0,4,4
1421153739,3,16,0,0,9,15
1421153739,4,12,0,0,12,15
1421153739,5,24,0,0,3,5
1421153739,6,14,0,0,7,1
1421153739,7,10,0,0,2,8
1421153739,8,11,0,0,4,4
1421153739,9,8,0,0,7,3
1421153770,1,85,0,0,33,32
1421153770,2,66,0,0,12,4
1421153770,3,0,3,0,22,15
1421153770,4,8,8,0,8,15
1421153770,5,18,0,1,8,5
1421153770,6,15,0,0,6,1
1421153770,7,4,0,0,7,9
1421153770,8,11,0,0,4,4
1421153770,9,5,0,0,10,3
1421154590,1,102,1,1,14,32
1421154590,2,73,0,0,5,4
1421154590,3,19,0,0,7,14
1421154590,4,22,0,0,2,15
1421154590,5,26,0,0,1,5
1421154590,6,16,0,0,5,1
1421154590,7,8,0,0,1,11
1421154590,8,12,0,0,3,4
1421154590,9,9,0,0,6,3
1421154636,1,101,0,0,19,30
1421154636,2,66,0,0,12,4
1421154636,3,0,1,0,24,15
1421154636,4,10,7,2,5,15
1421154636,5,21,0,0,6,5
1421154636,6,17,0,0,4,1
1421154636,7,4,0,0,5,11
1421154636,8,12,0,0,1,6
1421154636,9,3,0,0,12,3
1421155273,1,90,0,7,21,32
1421155273,2,70,0,0,8,4
1421155273,3,0,1,1,23,15
1421155273,4,21,0,0,3,15
1421155273,5,27,0,0,0,5
1421155273,6,14,0,0,7,1
1421155273,7,8,0,0,1,11
1421155273,8,16,0,0,0,3
1421155273,9,4,0,0,9,5
1421155314,1,77,1,0,41,31
1421155314,2,67,0,0,11,4
1421155314,3,0,2,0,23,15
1421155314,4,6,8,1,9,15
1421155314,5,10,0,0,17,5
1421155314,6,14,0,0,7,1
1421155314,7,2,0,0,7,11
1421155314,8,14,0,0,2,3
1421155314,9,3,0,0,10,5
1421156054,1,64,17,3,31,35
1421156054,2,69,0,0,9,4
1421156054,3,11,0,0,14,15
1421156054,4,20,1,0,3,15
1421156054,5,25,0,0,2,5
1421156054,6,17,0,0,5,0
1421156054,7,5,0,0,2,13
1421156054,8,15,0,0,1,3
1421156054,9,3,0,0,10,5
1421156429,1,95,0,1,25,29
1421156429,2,4,0,0,72,6
1421156429,3,18,0,0,7,15
1421156429,4,11,0,1,12,15
1421156429,5,7,0,1,19,5
1421156429,6,0,4,0,18,0
1421156429,7,2,0,0,4,14
1421156429,8,0,0,0,16,3
1421156429,9,1,0,1,11,5
1421156457,1,75,2,1,42,30
1421156457,2,8,0,1,66,7
1421156457,3,1,0,0,24,15
1421156457,4,9,8,0,7,15
1421156457,5,24,0,0,3,5
1421156457,6,17,0,0,5,0
1421156457,7,2,0,0,4,14
1421156457,8,11,0,0,5,3
1421156457,9,3,0,0,10,5
1421158378,1,110,0,0,12,28
1421158378,2,13,0,1,57,11
1421158378,3,20,0,0,5,15
1421158378,4,21,0,0,3,15
1421158378,5,26,0,0,1,5
1421158378,6,17,0,0,5,0
1421158378,7,6,0,0,0,14
1421158378,8,16,0,0,0,3
1421158378,9,1,0,0,7,10
1421165486,1,0,0,0,107,43
1421165486,2,0,0,0,74,8
1421165486,3,0,0,0,28,12
1421165486,4,0,0,0,20,19
1421165486,5,0,0,0,19,13
1421165486,6,0,0,0,19,3
1421165486,7,0,0,0,8,12
1421165486,8,0,0,0,16,3
1421165486,9,0,0,0,14,4
1421165586,1,52,0,0,61,37
1421165586,2,48,0,0,26,8
1421165586,3,0,0,0,30,10
1421165586,4,5,5,0,10,19
1421165586,5,10,0,0,11,11
1421165586,6,13,0,0,6,3
1421165586,7,3,0,0,6,11
1421165586,8,11,0,0,5,3
1421165586,9,1,0,0,13,4
1421165613,1,66,0,0,47,37
1421165613,2,54,0,0,22,6
1421165613,3,0,2,0,28,10
1421165613,4,7,5,0,8,19
1421165613,5,19,0,0,3,10
1421165613,6,12,0,0,7,3
1421165613,7,2,0,0,7,11
1421165613,8,13,0,0,3,3
1421165613,9,2,0,0,12,4
